onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	3085013.023397	n03085013_23397	460	460	n/a
40	8	1	7734017.004118	n07734017_4118	1141	1141	n/a
48	8	1	3483823.003411	n03483823_3411	594	594	n/a
56	8	1	3543603.010424	n03543603_10424	633	633	n/a
64	8	1	3815615.017450	n03815615_17450	778	778	n/a
72	8	1	3335030.026098	n03335030_26098	509	509	n/a
80	8	1	4442441.007248	n04442441_7248	1080	1080	n/a
88	8	1	4272054.021409	n04272054_21409	962	962	n/a
96	8	1	3209910.003841	n03209910_3841	486	486	n/a
104	8	1	12582231.029287	n12582231_29287	1182	1182	n/a
112	8	1	1772222.011060	n01772222_11060	66	66	n/a
120	8	2	1772222.011060	n01772222_11060	66	66	121.031578
128	8	1	4284002.020945	n04284002_20945	983	983	n/a
136	8	1	4168199.010150	n04168199_10150	905	905	n/a
144	8	1	1787835.010392	n01787835_10392	82	82	n/a
152	8	1	1645776.008522	n01645776_8522	19	19	n/a
160	8	1	4398044.014381	n04398044_14381	1019	1019	n/a
168	8	1	4255586.001521	n04255586_1521	953	953	n/a
176	8	1	4197391.018597	n04197391_18597	924	924	n/a
184	8	1	4376876.013235	n04376876_13235	1012	1012	n/a
192	8	2	4376876.013235	n04376876_13235	1012	1012	193.028459
200	8	1	3512147.005054	n03512147_5054	623	623	n/a
208	8	1	1664990.010648	n01664990_10648	25	25	n/a
216	8	1	1855672.015809	n01855672_15809	103	103	n/a
224	8	1	3187595.003646	n03187595_3646	474	474	n/a
232	8	1	4419073.013393	n04419073_13393	1059	1059	n/a
240	8	1	2055803.005499	n02055803_5499	154	154	n/a
248	8	1	4587559.013463	n04587559_13463	1118	1118	n/a
256	8	1	2445715.000834	n02445715_834	272	272	n/a
264	8	2	2445715.000834	n02445715_834	272	272	265.125289
272	8	1	2885462.012304	n02885462_12304	401	401	n/a
280	8	1	3950228.035453	n03950228_35453	822	822	n/a
288	8	1	4442312.010246	n04442312_10246	1065	1065	n/a
296	8	1	1704323.008767	n01704323_8767	38	38	n/a
304	8	2	1704323.008767	n01704323_8767	38	38	306.288566
312	8	1	1833805.012155	n01833805_12155	91	91	n/a
320	8	1	3792782.030141	n03792782_30141	764	764	n/a
328	8	1	3494278.038237	n03494278_38237	606	606	n/a
336	8	1	2236241.007166	n02236241_7166	215	215	n/a
344	8	1	2317335.030508	n02317335_30508	223	223	n/a
352	8	1	2766534.000137	n02766534_137	323	323	n/a
360	8	1	2346627.012197	n02346627_12197	226	226	n/a
368	8	1	3496296.012686	n03496296_12686	611	611	n/a
376	8	1	4070727.023827	n04070727_23827	854	854	n/a
384	8	1	4090263.006394	n04090263_6394	871	871	n/a
392	8	1	4412416.011267	n04412416_11267	1050	1050	n/a
400	8	1	3793489.011217	n03793489_11217	770	770	n/a
408	8	1	1726692.030357	n01726692_30357	43	43	n/a
416	8	1	3607659.001318	n03607659_1318	657	657	n/a
424	8	1	4123740.008706	n04123740_8706	888	888	n/a
432	8	1	1877134.011538	n01877134_11538	109	109	n/a
440	8	2	1877134.011538	n01877134_11538	109	109	441.033642
448	8	1	4044716.019527	n04044716_19527	845	845	n/a
456	8	1	2054036.021993	n02054036_21993	149	149	n/a
464	8	1	3649909.019563	n03649909_19563	709	709	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
