onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0.0
32	8	1	3544143.0047669997	0.0
40	8	1	2480855.0208650003	0.0
48	8	1	2503517.00734	0.0
56	8	2	2503517.00734	57.0467217378
64	8	1	4442441.003265	0.0
72	8	1	4086273.028013	0.0
80	8	1	4587559.011857	0.0
88	8	1	4113406.0059	0.0
96	8	1	2131653.002806	0.0
104	8	1	2769748.026776	0.0
112	8	1	4398044.010533	0.0
120	8	2	4398044.010533	122.03810106200001
128	8	1	3187595.009059	0.0
136	8	1	3038480.00032	0.0
144	8	1	2090827.009359	0.0
152	8	1	4373894.059446	0.0
160	8	1	2317335.0114080003	0.0
168	8	1	4284002.0209449995	0.0
176	8	1	4255586.0021629995	0.0
184	8	1	2346627.007809	0.0
192	8	1	2391049.002789	0.0
200	8	1	3612010.010712	0.0
208	8	1	3886762.014788	0.0
216	8	1	3792782.01314	0.0
224	8	1	1664990.018293	0.0
232	8	1	2799175.013505	0.0
240	8	1	4273569.016391001	0.0
248	8	1	3623556.008389	0.0
256	8	1	3743279.0047279997	0.0
264	8	1	4123740.0070089996	0.0
272	8	1	4409806.01625	0.0
280	8	1	2800213.021205	0.0
288	8	2	2800213.021205	289.113644879
296	8	1	3209910.005373	0.0
304	8	1	1726692.021053	0.0
312	8	1	2692877.0318380003	0.0
320	8	1	4154565.0174559997	0.0
328	8	1	1518878.0073459998	0.0
336	8	1	2814860.0330060003	0.0
344	8	1	3649909.042614	0.0
352	8	1	2808440.001235	0.0
360	8	1	2766534.021124	0.0
368	8	1	3642806.022775	0.0
376	8	2	3642806.022775	377.045968855
384	8	1	4313503.019773	0.0
392	8	1	3394916.036485	0.0
400	8	1	3793489.0052650003	0.0
408	8	1	3924679.009951	0.0
416	8	1	3345487.004927	0.0
424	8	1	2998003.005381	0.0
432	8	1	11978233.025018	0.0
440	8	1	4497801.019746	0.0
448	8	1	3472535.021289	0.0
456	8	2	3472535.021289	457.042423257
464	8	1	3950228.01819	0.0
472	6	-2	n/a	0.0
