onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	1833805.013294	n01833805_13294	94	94	n/a
40	8	1	4313503.023067	n04313503_23067	990	990	n/a
48	8	1	4482393.019492	n04482393_19492	1093	1093	n/a
56	8	1	3837869.005198	n03837869_5198	787	787	n/a
64	8	1	4409806.013419	n04409806_13419	1041	1041	n/a
72	8	1	2055803.007345	n02055803_7345	156	156	n/a
80	8	1	3646296.010069	n03646296_10069	697	697	n/a
88	8	1	4273569.014844	n04273569_14844	971	971	n/a
96	8	1	7758680.013497	n07758680_13497	1163	1163	n/a
104	8	1	3544143.008694	n03544143_8694	648	648	n/a
112	8	1	1518878.010042	n01518878_10042	1	1	n/a
120	8	1	3467796.004268	n03467796_4268	579	579	n/a
128	8	2	3467796.004268	n03467796_4268	579	579	129.047116
136	8	1	2374451.015307	n02374451_15307	236	236	n/a
144	8	1	2131653.013952	n02131653_13952	187	187	n/a
152	8	1	2472293.046249	n02472293_46249	279	279	n/a
160	8	1	4146614.016469	n04146614_16469	891	891	n/a
168	8	1	12596148.006943	n12596148_6943	1190	1190	n/a
176	8	1	2841315.018830	n02841315_18830	381	381	n/a
184	8	1	3793489.016155	n03793489_16155	773	773	n/a
192	8	1	1970164.023221	n01970164_23221	132	132	n/a
200	8	1	2084071.021054	n02084071_21054	171	171	n/a
208	8	1	2236241.003660	n02236241_3660	211	211	n/a
216	8	1	3085219.007432	n03085219_7432	471	471	n/a
224	8	1	2090827.009359	n02090827_9359	184	184	n/a
232	8	2	2090827.009359	n02090827_9359	184	184	233.048394
240	8	1	3612010.009076	n03612010_9076	680	680	n/a
248	8	1	2005790.001902	n02005790_1902	140	140	n/a
256	8	1	3187595.009726	n03187595_9726	480	480	n/a
264	8	1	3924679.009022	n03924679_9022	815	815	n/a
272	8	1	3063599.003835	n03063599_3835	443	443	n/a
280	8	1	4272054.053265	n04272054_53265	966	966	n/a
288	8	1	1772222.013749	n01772222_13749	71	71	n/a
296	8	1	4477387.004979	n04477387_4979	1084	1084	n/a
304	8	1	2885462.013911	n02885462_13911	402	402	n/a
312	8	2	2885462.013911	n02885462_13911	402	402	313.176194
320	8	1	2766534.064673	n02766534_64673	328	328	n/a
328	8	1	3394916.047877	n03394916_47877	536	536	n/a
336	8	1	4255586.000062	n04255586_62	958	958	n/a
344	8	1	1787835.013550	n01787835_13550	87	87	n/a
352	8	1	3541923.011509	n03541923_11509	625	625	n/a
360	8	2	3541923.011509	n03541923_11509	625	625	361.174230
368	8	1	3760671.010975	n03760671_10975	745	745	n/a
376	8	1	3483823.006872	n03483823_6872	597	597	n/a
384	8	1	3085013.020689	n03085013_20689	457	457	n/a
392	8	2	3085013.020689	n03085013_20689	457	457	393.105451
400	8	1	4113406.025414	n04113406_25414	878	878	n/a
408	8	1	3543603.007440	n03543603_7440	638	638	n/a
416	8	1	2943871.005579	n02943871_5579	413	413	n/a
424	8	1	4587559.012714	n04587559_12714	1116	1116	n/a
432	8	1	2439033.011666	n02439033_11666	257	257	n/a
440	8	1	4497801.011780	n04497801_11780	1097	1097	n/a
448	8	1	3496296.014114	n03496296_14114	612	612	n/a
456	8	1	4284002.014660	n04284002_14660	979	979	n/a
464	8	1	2480855.013432	n02480855_13432	282	282	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
